doc_id	cause_num	adjudication_date	receipt_date	date_publ	judge	doc_url	court_code	court_name	judgment_code	justice_kind	category_code	status
136697395	554/12929/24	2026-05-21 00:00:00+03	2026-05-21 00:00:00+03	2026-05-22 00:00:00+03	Черняк Юлія Валеріївна	https://od.reyestr.court.gov.ua/files/68/f9e3c289eee5374ef2b5131477eb732b.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40337	1
136697327	752/17284/23	2026-05-19 00:00:00+03	2026-05-21 00:00:00+03	2026-05-22 00:00:00+03	Гулейков Ігор Юрійович	https://od.reyestr.court.gov.ua/files/68/d2a32a6b13b08ec412eee29f89da9547.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
136697341	761/14480/25	2026-05-20 00:00:00+03	2026-05-21 00:00:00+03	2026-05-22 00:00:00+03	Луспеник Дмитро Дмитрович	https://od.reyestr.court.gov.ua/files/68/7f737d775d2a3196e5541b39a8be1dfb.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
136701143	910/7171/25	2026-05-20 00:00:00+03	2026-05-22 00:00:00+03	2026-05-22 00:00:00+03	Баранець О.М.	https://od.reyestr.court.gov.ua/files/68/c240733ffc8e3ad6b65d874dbd6c3fd6.rtf	9911	Касаційний господарський суд Верховного Суду	2	3	40253	1
136739302	757/23167/21-ц	2026-05-20 00:00:00+03	2026-05-22 00:00:00+03	2026-05-25 00:00:00+03	Синельников Євген Володимирович	https://od.reyestr.court.gov.ua/files/68/fc4ec48d25ef4cfc9c34e1f644df6967.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
136739253	761/9713/24	2026-05-20 00:00:00+03	2026-05-22 00:00:00+03	2026-05-25 00:00:00+03	Коломієць Ганна Василівна	https://od.reyestr.court.gov.ua/files/68/ea5b20f4a1d26834011a49ba1d81b105.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
136739249	756/7246/23	2026-05-21 00:00:00+03	2026-05-22 00:00:00+03	2026-05-25 00:00:00+03	Червинська Марина Євгенівна	https://od.reyestr.court.gov.ua/files/68/b21bf8236274d92e9712835f454eb2ac.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40337	1
136739109	910/6711/25	2026-05-19 00:00:00+03	2026-05-22 00:00:00+03	2026-05-25 00:00:00+03	Вронська Г.О.	https://od.reyestr.court.gov.ua/files/68/cbf05b8feeb75433b9a5e76844deea4a.rtf	9911	Касаційний господарський суд Верховного Суду	2	3	40253	1
136739220	686/224/24	2026-05-11 00:00:00+03	2026-05-22 00:00:00+03	2026-05-26 00:00:00+03	Дундар Ірина Олександрівна	https://od.reyestr.court.gov.ua/files/68/f933addf9e14f3aa2d33ea07b7dc0f1d.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40337	1
136784378	361/10523/24	2026-05-20 00:00:00+03	2026-05-25 00:00:00+03	2026-05-26 00:00:00+03	Коротун Вадим Михайлович	https://od.reyestr.court.gov.ua/files/68/7e8afa8b829e10e1e4897bb7e8fc5e3f.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
136784366	334/4889/24	2026-05-20 00:00:00+03	2026-05-25 00:00:00+03	2026-05-26 00:00:00+03	Черняк Юлія Валеріївна	https://od.reyestr.court.gov.ua/files/68/c859b45c6d845fe32f457485e256b17e.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
136784488	947/30361/23	2026-05-25 00:00:00+03	2026-05-25 00:00:00+03	2026-05-26 00:00:00+03	Петров Євген Вікторович	https://od.reyestr.court.gov.ua/files/68/7ff611c12671c9ae6adb54c47d2715f0.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40337	1
136784362	757/459/24-ц	2026-05-20 00:00:00+03	2026-05-25 00:00:00+03	2026-05-26 00:00:00+03	Зайцев Андрій Юрійович	https://od.reyestr.court.gov.ua/files/68/dd600bbb589492f875e661685c6268f7.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
136784370	462/1175/21	2026-05-20 00:00:00+03	2026-05-25 00:00:00+03	2026-05-26 00:00:00+03	Коротун Вадим Михайлович	https://od.reyestr.court.gov.ua/files/68/6020b58c28774ecc07acf44ccff20d91.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40337	1
136827888	761/23560/23	2026-04-29 00:00:00+03	2026-05-27 00:00:00+03	2026-05-27 00:00:00+03	Грушицький Андрій Ігорович	https://od.reyestr.court.gov.ua/files/68/66971d3531f888249e4d2aadc5e2176c.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
136827964	761/41818/21	2026-05-20 00:00:00+03	2026-05-27 00:00:00+03	2026-05-27 00:00:00+03	Лідовець Руслан Анатолійович	https://od.reyestr.court.gov.ua/files/68/b2d62ccecb93ce07020bd1842e1b0262.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
136827962	752/20726/24	2026-05-20 00:00:00+03	2026-05-27 00:00:00+03	2026-05-27 00:00:00+03	Лідовець Руслан Анатолійович	https://od.reyestr.court.gov.ua/files/68/bb20eff3d4824cff8843ca364426f29a.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
136838761	727/6329/23	2025-12-10 00:00:00+02	2026-05-27 00:00:00+03	2026-05-28 00:00:00+03	Карпенко Світлана Олексіївна	https://od.reyestr.court.gov.ua/files/68/065aa6bf974e3dcb9ba8c7dcd1a710b7.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40337	1
136882310	757/37713/21-ц	2026-05-06 00:00:00+03	2026-05-28 00:00:00+03	2026-05-28 00:00:00+03	Грушицький Андрій Ігорович	https://od.reyestr.court.gov.ua/files/68/787d8a7405c90abbfaa08d93d8c45990.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40337	1
136900256	914/2331/24	2026-05-28 00:00:00+03	2026-05-28 00:00:00+03	2026-05-29 00:00:00+03	Малашенкова Т.М.	https://od.reyestr.court.gov.ua/files/68/50fd310947c7c4c407a1a267ab82b9bc.rtf	9911	Касаційний господарський суд Верховного Суду	2	3	40232	1
136900237	910/3330/24	2026-05-26 00:00:00+03	2026-05-28 00:00:00+03	2026-05-29 00:00:00+03	Случ О.В.	https://od.reyestr.court.gov.ua/files/68/67c134c845bc5fa5d95341f0ea9c4e0b.rtf	9911	Касаційний господарський суд Верховного Суду	2	3	40253	1
136900262	910/6690/24	2026-05-28 00:00:00+03	2026-05-28 00:00:00+03	2026-05-29 00:00:00+03	Булгакова І.В.	https://od.reyestr.court.gov.ua/files/68/32e904a78123f80fe103ac83ba7abb5c.rtf	9911	Касаційний господарський суд Верховного Суду	2	3	40234	1
136946307	522/39/24	2026-05-27 00:00:00+03	2026-05-29 00:00:00+03	2026-06-01 00:00:00+03	Сердюк Валентин Васильович	https://od.reyestr.court.gov.ua/files/68/80ba3e6fc798a442980df73f60c6afba.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40337	1
136946250	761/347/22-ц	2026-05-27 00:00:00+03	2026-05-29 00:00:00+03	2026-06-01 00:00:00+03	Червинська Марина Євгенівна	https://od.reyestr.court.gov.ua/files/68/65d6fc3fb2e5f40e975ebddd8c87c912.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
136946328	523/18116/18	2026-05-29 00:00:00+03	2026-05-29 00:00:00+03	2026-06-01 00:00:00+03	Коротун Вадим Михайлович	https://od.reyestr.court.gov.ua/files/68/fefc9cd22957402b1f1d22a788e61502.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40337	1
136946136	521/3257/19	2026-04-29 00:00:00+03	2026-05-29 00:00:00+03	2026-06-01 00:00:00+03	Грушицький Андрій Ігорович	https://od.reyestr.court.gov.ua/files/68/1cf3ec9eca9573196f460ac5f7a7bfcb.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40337	1
136946167	212/10157/21	2026-05-28 00:00:00+03	2026-05-29 00:00:00+03	2026-06-01 00:00:00+03	Сердюк Валентин Васильович	https://od.reyestr.court.gov.ua/files/68/9320ff32033d8806ba7be72698249bd0.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
136946102	925/780/25	2026-05-29 00:00:00+03	2026-05-29 00:00:00+03	2026-06-01 00:00:00+03	Малашенкова Т.М.	https://od.reyestr.court.gov.ua/files/68/c042f92076bb52bb419cc951a0f360c2.rtf	9911	Касаційний господарський суд Верховного Суду	2	3	40233	1
136946323	752/11072/23	2026-05-29 00:00:00+03	2026-05-29 00:00:00+03	2026-06-01 00:00:00+03	Коротун Вадим Михайлович	https://od.reyestr.court.gov.ua/files/68/31b176f37383b590921e0ec240475d2d.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40337	1
136946160	203/6443/24	2026-05-27 00:00:00+03	2026-05-29 00:00:00+03	2026-06-02 00:00:00+03	Луспеник Дмитро Дмитрович	https://od.reyestr.court.gov.ua/files/68/248c392eb1a58ddc0a67f3337b53df93.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
136978251	2-1120/08	2026-05-26 00:00:00+03	2026-06-01 00:00:00+03	2026-06-02 00:00:00+03	Грушицький Андрій Ігорович	https://od.reyestr.court.gov.ua/files/68/c3dfde386eaac9eead73856e051bdcb5.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40337	1
136978240	641/6670/19	2026-05-06 00:00:00+03	2026-06-01 00:00:00+03	2026-06-02 00:00:00+03	Ігнатенко Вадим Миколайович	https://od.reyestr.court.gov.ua/files/68/59c6da6e66a24d63e4bc9aabd2c54404.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40337	1
136978245	607/10353/23	2026-05-20 00:00:00+03	2026-06-01 00:00:00+03	2026-06-02 00:00:00+03	Краснощоков Євгеній Віталійович	https://od.reyestr.court.gov.ua/files/68/84bce6d93351f7900b7f1a70b641b727.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
137027820	645/4472/21	2026-05-27 00:00:00+03	2026-06-03 00:00:00+03	2026-06-03 00:00:00+03	Петров Євген Вікторович	https://od.reyestr.court.gov.ua/files/68/42e707fcf0197744f0d5a513f87b67dd.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40337	1
137027884	728/2657/21	2025-05-28 00:00:00+03	2026-06-03 00:00:00+03	2026-06-03 00:00:00+03	Карпенко Світлана Олексіївна	https://od.reyestr.court.gov.ua/files/68/3b7fd632a065682b06ef4d85dedd3bba.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
137027677	910/6690/24	2026-05-28 00:00:00+03	2026-06-03 00:00:00+03	2026-06-03 00:00:00+03	Булгакова І.В.	https://od.reyestr.court.gov.ua/files/68/694187127cf1584c0bedddc009849b8a.rtf	9911	Касаційний господарський суд Верховного Суду	2	3	40234	1
137027795	718/460/25	2026-05-27 00:00:00+03	2026-06-03 00:00:00+03	2026-06-03 00:00:00+03	Лідовець Руслан Анатолійович	https://od.reyestr.court.gov.ua/files/68/5b4094346f55f82ead171a01d0fd7507.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
137027674	914/1358/25	2026-06-02 00:00:00+03	2026-06-03 00:00:00+03	2026-06-03 00:00:00+03	Бенедисюк I.М.	https://od.reyestr.court.gov.ua/files/68/1434b2e212f32699e55097e910ed0314.rtf	9911	Касаційний господарський суд Верховного Суду	2	3	40237	1
137027671	910/5546/25	2026-06-02 00:00:00+03	2026-06-03 00:00:00+03	2026-06-03 00:00:00+03	Бенедисюк I.М.	https://od.reyestr.court.gov.ua/files/68/572b1346fa8acba8b88280fc726ae801.rtf	9911	Касаційний господарський суд Верховного Суду	2	3	40233	1
137027710	404/10017/24	2026-05-20 00:00:00+03	2026-06-03 00:00:00+03	2026-06-03 00:00:00+03	Ситнік Олена Миколаївна	https://od.reyestr.court.gov.ua/files/68/1602374e1ce223d2fc7a6d171f498125.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
137027842	953/2011/24	2026-05-27 00:00:00+03	2026-06-03 00:00:00+03	2026-06-04 00:00:00+03	Луспеник Дмитро Дмитрович	https://od.reyestr.court.gov.ua/files/68/b0e43abd5bc924ad74b0273a6ad45de4.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40337	1
137071466	2-460/2007	2026-06-02 00:00:00+03	2026-06-04 00:00:00+03	2026-06-04 00:00:00+03	Коротенко Євген Васильович	https://od.reyestr.court.gov.ua/files/68/6c892d2e53b1468a1564e9d2f9c633f3.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
137071410	181/921/22	2026-05-20 00:00:00+03	2026-06-04 00:00:00+03	2026-06-04 00:00:00+03	Дундар Ірина Олександрівна	https://od.reyestr.court.gov.ua/files/68/f75516bd29468f7b621105b42e6cb163.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
137071396	910/9685/25	2026-06-03 00:00:00+03	2026-06-04 00:00:00+03	2026-06-04 00:00:00+03	Зуєв В.А.	https://od.reyestr.court.gov.ua/files/68/ad53fc846bcebe681572c3de1df9fb4c.rtf	9911	Касаційний господарський суд Верховного Суду	2	3	40253	1
137071490	2-1478/11	2026-06-03 00:00:00+03	2026-06-04 00:00:00+03	2026-06-04 00:00:00+03	Коломієць Ганна Василівна	https://od.reyestr.court.gov.ua/files/68/03145b7c1df2894c0bc6b86a0adef8b2.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40337	1
137108158	718/432/25	2026-06-01 00:00:00+03	2026-06-04 00:00:00+03	2026-06-05 00:00:00+03	Сердюк Валентин Васильович	https://od.reyestr.court.gov.ua/files/68/858ecec13130aaad136a84de2e65c22c.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
137110969	906/358/25	2026-06-03 00:00:00+03	2026-06-04 00:00:00+03	2026-06-08 00:00:00+03	Бакуліна С. В.	https://od.reyestr.court.gov.ua/files/68/8c1870692a261454fde46d2092d9725b.rtf	9911	Касаційний господарський суд Верховного Суду	2	3	40253	1
137144532	547/663/24	2026-05-29 00:00:00+03	2026-06-05 00:00:00+03	2026-06-08 00:00:00+03	Крат Василь Іванович	https://od.reyestr.court.gov.ua/files/68/edecbf82c08d891a8ee03f734a4cfa6a.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40337	1
137144558	486/1920/24	2026-05-29 00:00:00+03	2026-06-05 00:00:00+03	2026-06-08 00:00:00+03	Сакара Наталія Юріївна	https://od.reyestr.court.gov.ua/files/68/e4b8672bd0e5d3fd0ab73657d1a1c8fa.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
137214473	914/1358/25	2026-06-02 00:00:00+03	2026-06-09 00:00:00+03	2026-06-09 00:00:00+03	Бенедисюк I.М.	https://od.reyestr.court.gov.ua/files/68/407517b29421795691bd344e1954f24b.rtf	9911	Касаційний господарський суд Верховного Суду	2	3	40237	1
137226315	925/832/25	2026-05-27 00:00:00+03	2026-06-09 00:00:00+03	2026-06-10 00:00:00+03	Краснов Є.В.	https://od.reyestr.court.gov.ua/files/68/990495add883c05972fa9f73afe8bf12.rtf	9911	Касаційний господарський суд Верховного Суду	2	3	40253	1
137226455	369/5483/25	2026-06-08 00:00:00+03	2026-06-09 00:00:00+03	2026-06-10 00:00:00+03	Пророк Віктор Васильович	https://od.reyestr.court.gov.ua/files/68/76aa79300429a04468026f07de45e355.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
137226429	753/21836/21	2026-05-13 00:00:00+03	2026-06-09 00:00:00+03	2026-06-10 00:00:00+03	Пророк Віктор Васильович	https://od.reyestr.court.gov.ua/files/68/0b5f755cd93fda4e1c31c91c5203f228.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
137214310	921/412/25	2026-05-20 00:00:00+03	2026-06-09 00:00:00+03	2026-06-10 00:00:00+03	Краснов Є.В.	https://od.reyestr.court.gov.ua/files/68/77e71c275b1341272fcc29e8ac2f44f1.rtf	9911	Касаційний господарський суд Верховного Суду	2	3	40218	1
137215651	752/22255/21	2026-05-29 00:00:00+03	2026-06-09 00:00:00+03	2026-06-10 00:00:00+03	Краснощоков Євгеній Віталійович	https://od.reyestr.court.gov.ua/files/68/cce6dbe127a2ba8819a56235891ba98f.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
137214469	910/5546/25	2026-06-02 00:00:00+03	2026-06-09 00:00:00+03	2026-06-10 00:00:00+03	Бенедисюк I.М.	https://od.reyestr.court.gov.ua/files/68/77254bfbb6ab6af507b5163154323bff.rtf	9911	Касаційний господарський суд Верховного Суду	2	3	40233	1
137215743	161/13192/23	2026-05-29 00:00:00+03	2026-06-09 00:00:00+03	2026-06-10 00:00:00+03	Краснощоков Євгеній Віталійович	https://od.reyestr.court.gov.ua/files/68/bed6a1ce1f228da078fdda214d30c380.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
137226395	189/1133/23	2026-06-03 00:00:00+03	2026-06-09 00:00:00+03	2026-06-10 00:00:00+03	Зайцев Андрій Юрійович	https://od.reyestr.court.gov.ua/files/68/c4a50e0b51dfd3d30f0694de1ee0b57e.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
137226396	761/33276/23	2026-06-03 00:00:00+03	2026-06-09 00:00:00+03	2026-06-10 00:00:00+03	Зайцев Андрій Юрійович	https://od.reyestr.court.gov.ua/files/68/9242e78e7d8c938256936611c5831e89.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
137226479	761/35408/20	2026-06-09 00:00:00+03	2026-06-09 00:00:00+03	2026-06-10 00:00:00+03	Луспеник Дмитро Дмитрович	https://od.reyestr.court.gov.ua/files/68/df1b42233651868894243b9971b59db1.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
137226514	521/1895/24	2026-06-09 00:00:00+03	2026-06-09 00:00:00+03	2026-06-11 00:00:00+03	Гулейков Ігор Юрійович	https://od.reyestr.court.gov.ua/files/68/8a0e4e86c323caba8dc8f5958e29fa15.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40337	1
137262893	705/2159/19	2026-06-03 00:00:00+03	2026-06-10 00:00:00+03	2026-06-11 00:00:00+03	Ситнік Олена Миколаївна	https://od.reyestr.court.gov.ua/files/68/9853d1d1450c4555652bf107c1b9bc94.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
137262888	727/1748/25	2026-06-03 00:00:00+03	2026-06-10 00:00:00+03	2026-06-11 00:00:00+03	Коротенко Євген Васильович	https://od.reyestr.court.gov.ua/files/68/b4318f9771fef549166f5a0f20a2c41e.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
137262894	757/43162/23-ц	2026-06-08 00:00:00+03	2026-06-10 00:00:00+03	2026-06-11 00:00:00+03	Ситнік Олена Миколаївна	https://od.reyestr.court.gov.ua/files/68/e6c2dee37048eb465f51d877644ea392.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40337	1
137276872	910/14446/25	2026-06-10 00:00:00+03	2026-06-11 00:00:00+03	2026-06-11 00:00:00+03	Малашенкова Т.М.	https://od.reyestr.court.gov.ua/files/68/5c36f2f62fbd1e50017d39388007b170.rtf	9911	Касаційний господарський суд Верховного Суду	2	3	40233	1
137276844	914/2382/25	2026-06-09 00:00:00+03	2026-06-11 00:00:00+03	2026-06-11 00:00:00+03	Бенедисюк I.М.	https://od.reyestr.court.gov.ua/files/68/d35ac64ec1798e4b001de8e8b192227f.rtf	9911	Касаційний господарський суд Верховного Суду	2	3	40233	1
137276846	910/7093/25	2026-06-09 00:00:00+03	2026-06-11 00:00:00+03	2026-06-11 00:00:00+03	Бенедисюк I.М.	https://od.reyestr.court.gov.ua/files/68/d654d24715dae61bfa49ea91bc15b269.rtf	9911	Касаційний господарський суд Верховного Суду	2	3	40233	1
137276843	910/14168/23	2026-06-09 00:00:00+03	2026-06-11 00:00:00+03	2026-06-11 00:00:00+03	Бенедисюк I.М.	https://od.reyestr.court.gov.ua/files/68/2f6c54b3b28e9488979942d723a12c58.rtf	9911	Касаційний господарський суд Верховного Суду	2	3	40233	1
137276850	910/4757/25	2026-06-09 00:00:00+03	2026-06-11 00:00:00+03	2026-06-11 00:00:00+03	Булгакова І.В.	https://od.reyestr.court.gov.ua/files/68/ef9464c3564ee21440920b6340b588fa.rtf	9911	Касаційний господарський суд Верховного Суду	2	3	40237	1
137300963	206/2608/22	2026-06-10 00:00:00+03	2026-06-11 00:00:00+03	2026-06-12 00:00:00+03	Коротенко Євген Васильович	https://od.reyestr.court.gov.ua/files/68/6e391826d9112716c44f64cc7ca800a3.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
137300633	916/81/24	2026-06-11 00:00:00+03	2026-06-11 00:00:00+03	2026-06-12 00:00:00+03	Власов Ю.Л.	https://od.reyestr.court.gov.ua/files/68/a17d8e363cb9f92212187966d2c03a82.rtf	9911	Касаційний господарський суд Верховного Суду	2	3	40234	1
137300626	924/871/25	2026-06-11 00:00:00+03	2026-06-11 00:00:00+03	2026-06-12 00:00:00+03	Власов Ю.Л.	https://od.reyestr.court.gov.ua/files/68/a6a284638f2f8c126a531557d359c4d6.rtf	9911	Касаційний господарський суд Верховного Суду	2	3	40233	1
137300605	924/1061/25	2026-06-11 00:00:00+03	2026-06-11 00:00:00+03	2026-06-12 00:00:00+03	Булгакова І.В.	https://od.reyestr.court.gov.ua/files/68/bd9cf09f50727eb3be9cc2daa69fe3f0.rtf	9911	Касаційний господарський суд Верховного Суду	2	3	40234	1
137300654	490/6668/21	2026-05-20 00:00:00+03	2026-06-11 00:00:00+03	2026-06-12 00:00:00+03	Пархоменко Павло Іванович	https://od.reyestr.court.gov.ua/files/68/9b2392e78180168c3ca6fcf66e54151f.rtf	9931	Касаційний цивільний суд Верховного Суду	2	1	40383	1
